Country_Region,Confirmed,Deaths,Incident_Rate,Case_Fatality_Ratio
US,303,3,22747.747747747748,0.9900990099009901
US,22896,281,21378.1512605042,1.2272886093640811
US,31676,424,30750.711102913338,1.3385528475817654
US,339976,3838,27957.518019481187,1.1289032166976491
US,18397,386,28418.93875028964,2.098168179594499
US,49038,848,29914.170159032263,1.729271177454219
US,12845,289,26823.00367524223,2.2499026858699884
US,126969,1778,30147.16357523435,1.4003418157187975
US,35199,689,28892.13569839693,1.9574419727833177
US,20762,234,34418.04950019064,1.1270590501878432
US,156462,2167,24903.624237986853,1.385000830872672
US,55245,835,29408.63334628673,1.511448999909494
US,43568,815,33464.42177706771,1.870639001101726
US,1035,22,23274.11738250506,2.1256038647342996
US,20240,346,31535.321429684336,1.709486166007905
US,44220,397,27231.57927148444,0.8977838082315694
US,117917,1336,22460.851560699368,1.1330003307411145
US,9927,223,25826.00551537541,2.2463987105872874
US,24425,399,30818.244905684183,1.6335721596724668
US,11183,142,28947.50465934976,1.2697844943217385
US,19721,277,30356.81300412536,1.4045940875209169
US,24932,363,29460.350470878777,1.4559602117760309
US,63042,974,24881.398744918497,1.5450017448685003
US,72651,1080,26105.375872712444,1.4865590287814345
US,141966,2086,25049.27242667363,1.469365904512348
US,8605,121,28769.64226011368,1.4061592097617663
US,72139,899,26745.09135128722,1.246205242656538
US,39057,759,30212.57174683231,1.9433136185574929
US,2550,35,35186.97392024286,1.3725490196078431
US,51643,801,33312.261735052605,1.5510330538504735
US,5067,73,34872.67721954577,1.4406946911387408
US,10696,120,29520.0507824359,1.1219147344801794
US,13887,280,30761.562998405105,2.016274213293008
US,21937,396,26092.800304497283,1.8051693485891416
US,11268,266,25948.18652849741,2.3606673766418176
US,5742,193,23187.820538706943,3.3611981887843956
US,59181,908,28225.24490399382,1.534276203511262
US,150890,2090,27649.50780980862,1.3851149844257407
US,23172,465,27097.951164748807,2.006732263076126
US,45680,574,32215.97681126713,1.2565674255691768
US,111635,1396,30227.33795807408,1.2505038742329915
US,94872,1586,29888.75832107291,1.671726115186778
US,35015,590,30904.950617392915,1.6849921462230473
US,9809,175,24145.23076923077,1.784075848710368
US,28403,546,25956.82848369645,1.922332148012534
US,15166,304,32870.95236031037,2.0044837135698272
US,48163,596,28286.08512312725,1.237464443660071
US,200208,2657,24094.883351486013,1.3271197954127707
US,5989,98,32852.44103126714,1.6363332776757389
US,100150,1250,32805.41133694744,1.2481278082875686
US,28684,591,31575.35528329095,2.060382094547483
US,10451,198,22586.01313969571,1.8945555449239306
US,394710,5549,24917.55383620864,1.4058422639406147
US,13435,112,24073.17816122848,0.8336434685522888
US,3882,104,23490.257775626287,2.6790314270994333
US,42680,759,30192.63011198438,1.7783505154639174
US,9772,169,24204.89448132369,1.7294310274252969
US,22271,443,30322.545509006493,1.9891338511966234
US,1390,38,22914.606000659413,2.7338129496402876
US,10136,135,25133.90200357072,1.3318863456985004
US,10189,221,25101.62351260132,2.1690057905584452
US,0,0,,
US,13563,159,30191.661287091247,1.17230701172307
US,13835,272,27305.2024946712,1.9660281893747742
US,9754,242,24888.367227169503,2.48103342218577
US,63639,730,30763.54144006961,1.1470953346218513
US,13364,204,26019.742606257667,1.5264890751272073
US,99366,1557,28479.875264761435,1.5669343638669162
US,6563,121,24494.289766365604,1.8436690537863782
US,147850,1668,32924.47746170873,1.1281704430165709
US,6873,0,39584.17324195128,0.0
US,12796,0,34872.18618847768,0.0
US,16396,0,32619.11867104347,0.0
US,8382,0,33779.318126863865,0.0
US,8444,0,38194.31879862493,0.0
US,8391,0,32074.46198539812,0.0
US,29855,0,36423.63906985823,0.0
US,5679,0,32944.65715280195,0.0
US,7631,0,32161.67235638724,0.0
US,9554,0,34459.87376014428,0.0
US,66656,0,39378.74034820316,0.0
US,14231,0,29950.541934126064,0.0
US,44456,0,35677.25470683595,0.0
US,11445,0,37519.66955153422,0.0
US,13002,0,29104.1769261763,0.0
US,51188,0,34825.55924454363,0.0
US,7355,0,31810.9078327062,0.0
US,14712,0,34690.74960503667,0.0
US,3256,0,29860.60161408657,0.0
US,5339,0,33774.03846153846,0.0
US,14325,0,37395.25413109876,0.0
US,11733,0,30605.696994991653,0.0
US,6058,0,32486.057486057485,0.0
US,12137,0,37583.99653175611,0.0
US,540,0,31505.25087514586,0.0
US,12356,0,34188.31797681304,0.0
US,9675,0,32847.83051537992,0.0
US,4760,0,42060.61677122912,0.0
US,3938,0,25599.68796723656,0.0
US,12231,0,30992.01824401368,0.0
US,5881,0,33371.16268512739,0.0
US,30371,0,36273.40913433977,0.0
US,14835,0,31501.49703777632,0.0
US,12064,0,30761.385078280386,0.0
US,5091,0,32807.06276582034,0.0
US,17357,0,34266.47977414961,0.0
US,14284,0,35336.318432575514,0.0
US,5642,0,40616.2263335973,0.0
US,14766,0,33049.08346202914,0.0
US,12948,0,33935.26405451448,0.0
US,6978,0,31703.77101317583,0.0
US,11260,0,46383.25918602735,0.0
US,2889,0,36445.06118329759,0.0
US,12316,0,33280.19023428,0.0
US,5705,0,23235.44984319635,0.0
US,5221,0,29555.618454571188,0.0
US,12613,0,33826.802907179444,0.0
US,1620,0,29834.25414364641,0.0
US,3340,0,32361.205309563025,0.0
US,22561,0,31540.6123304907,0.0
US,13331,0,38207.560689002894,0.0
US,9268,0,30552.16746332619,0.0
US,7354,0,28547.02845386437,0.0
US,9769,0,35719.77037551647,0.0
US,6613,0,32705.24233432245,0.0
US,434,0,,0.0
US,5801,0,35784.34396397508,0.0
US,5880,0,30547.0414047483,0.0
US,42065,0,31896.179131186447,0.0
US,9062,0,39540.97216161969,0.0
US,4406,0,32264.206209724663,0.0
US,14471,0,30132.22280062468,0.0
US,6516,0,30011.05379513633,0.0
US,8543,0,31491.44795045709,0.0
US,9243,0,30578.62176200086,0.0
US,101521,0,31880.630948904192,0.0
US,11965,0,33246.26969351746,0.0
US,13872,0,39045.26007655933,0.0
US,6709,0,31632.79739733132,0.0
US,21933,0,30451.92641443943,0.0
US,24623,0,33152.91298084043,0.0
US,19390,0,30451.98982316173,0.0
US,25651,5823,,22.700869361818253
US,8357,0,30505.566709253515,0.0
US,12092,0,33532.070658051634,0.0
US,20382,0,40745.25718169642,0.0
US,1800,0,21464.345337467206,0.0
US,7630,0,35700.9170877784,0.0
US,10310,0,31937.302521529025,0.0
US,11342,0,33781.08711839166,0.0
US,0,0,,
US,17778,193,36671.54850553848,1.0856114298571269
US,64423,572,39212.49969566382,0.887881657172128
US,26526,106,32316.464023781096,0.3996079318404584
US,278748,2724,43627.24613455913,0.9772267424340264
US,30145,3,,0.009951899154088572
US,43077,272,34303.25616952149,0.6314274438795645
US,7826,78,31907.693562196764,0.9966777408637874
US,52428,457,30682.616227351467,0.8716716258487831
US,2429,24,27958.103130755066,0.9880609304240429
US,70200,1112,34656.74029166955,1.584045584045584
US,4295,80,30534.62249395706,1.8626309662398137
US,6803,106,32603.27806000192,1.558136116419227
US,54220,436,28221.65082603762,0.8041313168572483
US,66396,494,29132.93580276165,0.7440207241400084
US,3615,63,24840.23912595341,1.7427385892116183
US,139282,1051,33855.12121845574,0.7545842248100975
US,18526,334,32331.588132635254,1.8028716398574975
US,12714,162,39430.59173799777,1.2741859367626238
US,14947,211,32742.60679079956,1.4116545126112263
US,10814,169,32046.22907097348,1.5627889772517107
US,11436,233,30352.73509037344,2.037425673312347
US,22359,347,33563.00099072323,1.5519477615277963
US,11769,156,38613.47157058959,1.3255161865918939
US,71341,563,43818.83065432501,0.7891675193787584
US,8423,79,30898.752751283933,0.9379081087498516
US,7690,116,34411.77786727525,1.5084525357607281
US,50562,696,36561.50347450702,1.3765278272220245
US,19822,243,31624.12252712189,1.225910604378973
US,207151,2154,39567.2171478124,1.039821193235852
US,26923,334,38020.92895171654,1.2405749730713516
US,6070,95,31578.39975028613,1.5650741350906097
US,120997,1286,34172.12445739817,1.062836268667818
US,7299,101,24270.94071093672,1.3837511987943554
US,27965,285,42020.40540337485,1.0191310566779903
US,31562,309,32202.17932498061,0.9790254103035295
US,23072,321,34184.28577778436,1.3912968099861305
US,5112,100,30377.941526028048,1.9561815336463224
US,124164,975,41561.17154811716,0.7852517637962695
US,10679,172,34833.80630851029,1.610637700159191
US,9949,117,38092.50325446053,1.175997587697256
US,2756,43,29123.956462009934,1.5602322206095791
US,16493,225,42905.82726326743,1.3642151215667253
US,29076,392,36552.43506901667,1.3481909478607788
US,29721,459,34489.12097476066,1.5443625719188452
US,54706,689,43114.97115475553,1.2594596570760064
US,161232,1050,38780.15869770709,0.6512354867520095
US,4681,86,22864.260245201,1.837214270455031
US,117410,1663,36715.29308754319,1.416404054169151
US,35665,437,33418.91474030416,1.2252909014439928
US,0,0,,
US,9971,169,36502.416166349394,1.694915254237288
US,10407,158,34269.62592202318,1.5182088978572115
US,95610,770,34027.45400901847,0.8053550883798766
US,899,18,32679.0258087968,2.0022246941045605
US,5577,64,30222.72801170541,1.1475703783396092
US,948,16,28172.36255572065,1.6877637130801688
US,2569,42,37226.48891465005,1.6348773841961852
US,9517,67,27131.73874618696,0.704003362404119
US,12185,135,31373.10435387111,1.107919573245794
US,1685,27,31810.458750235983,1.6023738872403561
US,693,18,35321.10091743119,2.5974025974025974
US,3252,49,31182.280180266564,1.5067650676506765
US,306,7,22238.372093023256,2.287581699346405
US,3679,38,39593.19845027981,1.032889372111987
US,976,12,26124.19700214133,1.2295081967213115
US,3951,28,28081.02345415778,0.7086813464945584
US,10635,107,37969.93823413903,1.006111894687353
US,1196,18,29270.68037200196,1.5050167224080269
US,2489,29,27741.86357556844,1.1651265568501405
US,7083,88,35817.95195954488,1.2424114075956516
US,1513,40,27894.54277286136,2.6437541308658297
US,1200,12,27579.866697310965,1.0
US,3436,46,58316.361167685,1.3387660069848661
US,825,16,28243.752139678192,1.9393939393939394
US,1069,17,27918.516583964483,1.5902712815715623
US,2495,44,37166.6914941159,1.7635270541082164
US,712,17,30969.9869508482,2.3876404494382024
US,2425,53,34387.40782756665,2.185567010309278
US,1221,34,29175.62724014337,2.7846027846027845
US,531,12,27962.08530805687,2.2598870056497176
US,1806,41,29299.15639195328,2.2702104097452933
US,679,13,21278.596051394547,1.914580265095729
US,744,6,21546.481320590792,0.8064516129032258
US,222,3,17103.235747303544,1.3513513513513513
US,5115,63,29185.21054433413,1.2316715542521994
US,2041,39,27993.416540940885,1.910828025477707
US,361,9,27747.886241352804,2.4930747922437675
US,745,21,22278.708133971293,2.8187919463087248
US,488,20,24242.424242424244,4.098360655737705
US,195,2,21594.68438538206,1.0256410256410255
US,1568,27,31747.31727070257,1.721938775510204
US,2635,30,20590.763460185983,1.1385199240986716
US,7780,88,30103.699117783624,1.1311053984575836
US,17489,116,28610.45674649915,0.6632740579793013
US,1432,14,37873.57841840783,0.9776536312849162
US,955,15,19351.5704154002,1.5706806282722514
US,1502,32,26888.65019692088,2.130492676431425
US,534,16,22446.40605296343,2.9962546816479403
US,8389,68,29609.628688408862,0.8105852902610562
US,653,8,31683.6487142164,1.225114854517611
US,539,15,24323.104693140795,2.782931354359926
US,65212,565,33765.15786966562,0.8664049561430411
US,1692,30,25729.92700729927,1.7730496453900708
US,5060,62,35691.61317627143,1.225296442687747
US,38893,378,34184.13535486706,0.9718972565757334
US,805,19,28097.731239092496,2.360248447204969
US,810,10,37621.92289828147,1.2345679012345678
US,2853,57,27448.5279969213,1.9978969505783386
US,675,8,28796.92832764505,1.1851851851851851
US,1692,39,26537.013801756588,2.3049645390070923
US,737,9,23789.54163976759,1.2211668928086838
US,269,3,19338.60531991373,1.1152416356877324
US,3914,53,38459.27090498182,1.3541134389371488
US,1710,29,31428.04631501562,1.695906432748538
US,2292,70,27337.786259541987,3.054101221640489
US,0,0,,
US,4371,55,27435.35023851368,1.2582932967284375
US,1498,28,27562.097516099355,1.8691588785046729
US,6992,64,30647.84781274656,0.9153318077803204
US,716,11,25979.680696661828,1.5363128491620113
US,27983,387,36351.944711476,1.3829825251045278
US,18181,251,36571.92283708487,1.3805621252956384
US,5711,102,35340.346534653465,1.7860269655051655
US,5424,63,36006.37280934679,1.1615044247787611
US,49483,534,37180.66241885068,1.0791584988784026
US,39220,458,36277.865137360095,1.1677715451300357
US,16089,188,40382.00893529441,1.1685002175399342
US,5208,76,35481.67325248672,1.4592933947772657
US,11688,172,42093.13213526848,1.4715947980835045
US,21598,373,38300.43801315813,1.7270117603481805
US,13207,143,32475.963311776133,1.0827591428787764
US,7157,102,41377.11741920564,1.4251781472684086
US,11258,213,35226.38380424919,1.8919879197015457
US,2660,58,34931.05712409718,2.180451127819549
US,14862,245,41278.74680591046,1.6484995290001345
US,21036,297,37218.68365180467,1.4118653736451796
US,6534,89,45917.07659873507,1.362105907560453
US,19583,350,32357.89821546596,1.7872644640759843
US,235552,1844,33934.169278996866,0.782842005162342
US,7768,113,37911.17618350415,1.4546858908341915
US,4571,73,39192.31758552688,1.5970247210676
US,20237,269,37512.04863943056,1.3292484063843455
US,15767,223,42431.17414354531,1.4143464197374263
US,14255,202,34655.87241387694,1.417046650298141
US,7098,144,38319.92657776818,2.0287404902789516
US,16220,206,38428.73388931008,1.2700369913686806
US,21964,295,44703.15266725012,1.343106902203606
US,11520,213,39098.5609557426,1.8489583333333333
US,8299,122,35587.47855917667,1.4700566333293168
US,28001,417,40540.61880148837,1.4892325274097353
US,4642,81,34572.13078126164,1.7449375269280483
US,24702,386,38041.703883943694,1.5626265079750628
US,122069,1281,33188.6004502398,1.0494064832185075
US,2639,43,39864.04833836858,1.6294050776809397
US,9533,140,38055.888223552894,1.4685828175810343
US,10917,174,42558.085139560266,1.5938444627644957
US,21720,376,38248.86415665833,1.7311233885819521
US,8063,109,46596.16273693944,1.3518541485799331
US,11166,183,39712.62937013195,1.6389038151531434
US,10220,179,31596.84649868604,1.75146771037182
US,8560,123,33997.934704901105,1.4369158878504673
US,3063,65,37349.10376783319,2.122102513875286
US,6156,86,33128.83435582822,1.3970110461338532
US,3904,68,33124.04547768539,1.7418032786885247
US,19808,309,36348.28883383796,1.5599757673667205
US,6116,111,34382.72993029009,1.8149117069980378
US,159870,1601,33992.256220857176,1.0014386689184962
US,3184,47,45381.98403648803,1.4761306532663316
US,9432,114,36796.31724729841,1.2086513994910941
US,16971,230,38446.37759956504,1.3552530787814507
US,4164,69,33941.96283012716,1.6570605187319885
US,11797,187,34327.533026828845,1.5851487666355852
US,18847,227,34857.95664718503,1.2044357192126067
US,10411,160,42317.69774815056,1.5368360388051099
US,39819,480,40638.26747224037,1.205454682438032
US,11097,141,38388.62559241706,1.2706136793728036
US,12736,137,37050.181818181816,1.0756909547738693
US,35082,383,36397.02449500452,1.09172795165612
US,20057,288,37284.82730416032,1.435907663159994
US,9583,144,37296.64513115903,1.5026609621204217
US,4175,63,33609.72468201578,1.5089820359281436
US,18390,277,39510.15146632291,1.5062533985861881
US,63699,638,30479.01125875029,1.0015855821912432
US,2744,41,42293.46485819975,1.4941690962099126
US,7856,96,36705.13479418773,1.2219959266802445
US,13497,217,44886.76045096279,1.607764688449285
US,63194,292,,0.46206918378327055
US,8675,134,39004.54116271751,1.5446685878962536
US,2810,60,34794.45269935612,2.1352313167259784
US,2195,39,43482.56735340729,1.7767653758542141
US,5650,90,33567.01520912548,1.592920353982301
US,29759,323,37085.176646520034,1.0853859336671259
US,11818,172,35631.8026954503,1.4554070062616349
US,19707,271,36916.9382938069,1.3751458872481859
US,26090,333,36330.46941361592,1.2763510923725565
US,117004,986,35211.94155619423,0.8427062322655635
US,12228,140,55410.54921152801,1.144913313706248
US,5167,74,34387.06242512978,1.4321656667311786
US,36653,450,37305.8524173028,1.227730335852454
US,293983,3677,31369.362524888867,1.2507525945377793
US,7332,99,36374.46048519125,1.3502454991816695
US,3773,71,27510.0255195042,1.881791677710045
US,60331,817,38100.26018642484,1.3541960186305548
US,65582,810,34285.32593068908,1.235094995578055
US,22044,264,35786.29523206546,1.1976047904191616
US,4738,48,41988.65650478554,1.0130856901646264
US,43303,257,,0.5934923677343371
US,6820,106,38136.77794553487,1.5542521994134897
US,7006,84,35079.11075505708,1.1989723094490436
US,2259,50,38470.70844686648,2.213368747233289
US,15830,192,38350.65532863338,1.2128869235628554
US,49960,551,38616.42512077295,1.1028823058446757
US,6886,88,41300.30588376417,1.2779552715654952
US,11851,180,35558.68939030245,1.5188591680027002
US,9884,145,36145.547632108246,1.4670174018615945
US,76189,449,31956.864587352982,0.5893239181509142
US,51586,535,35660.90821736936,1.037103089985655
US,10975,256,19009.26647614099,2.3325740318906605
US,5093,74,27228.01390002673,1.4529746711172198
US,17089,504,19707.08643256645,2.9492656094563756
US,5550,98,23606.975754997875,1.7657657657657657
US,2646,30,30936.51350403367,1.1337868480725624
US,696,10,36883.94276629571,1.4367816091954022
US,15748,240,30786.07315308975,1.524003048006096
US,7014,84,23355.08790623335,1.1976047904191616
US,1763,39,25185.714285714286,2.212138400453772
US,4317,80,18678.60851505712,1.8531387537641881
US,27354,254,30830.787958026667,0.9285662060393362
US,937,33,26702.76432031918,3.52187833511206
US,9990,155,30677.10732381391,1.5515515515515514
US,86419,945,23811.872458145503,1.0935095291544683
US,698806,6512,34878.321223186394,0.9318752271732069
US,3221,35,26996.89883496773,1.0866190624029803
US,124,2,18960.244648318043,1.6129032258064515
US,4896,76,26202.836499866204,1.5522875816993464
US,24695,456,26483.99377982733,1.8465276371735169
US,117112,1039,31291.281020883653,0.8871849170025274
US,75241,448,32826.08600808862,0.5954200502385667
US,1365,34,14832.11996088232,2.490842490842491
US,583,8,37710.21992238033,1.3722126929674099
US,2083,55,29366.98153108699,2.6404224675948154
US,15286,238,40370.80076061694,1.5569802433599371
US,6131,68,33242.96481049721,1.1091175990866091
US,13620,180,28283.667324265392,1.3215859030837005
US,17753,186,40658.20813484793,1.0477102461555794
US,7082,54,33264.44340065758,0.7624964699237503
US,3508,80,25159.5782830094,2.280501710376283
US,135396,2120,31996.181140600667,1.5657774232621349
US,3600,78,27493.50847716512,2.1666666666666665
US,1753,38,29581.50523118461,2.167712492869367
US,8936,204,29760.873909278624,2.2829006266786034
US,2811,48,37330.677290836655,1.7075773745997866
US,12877,74,29374.72911011246,0.5746680127358856
US,9901,261,18806.74695133533,2.636097363902636
US,3056,35,41828.6339994525,1.1452879581151831
US,2533,44,24190.62171712349,1.7370706671930518
US,1040,25,36452.85664213109,2.4038461538461537
US,1083,21,31975.199291408328,1.9390581717451523
US,2090,77,25565.74923547401,3.6842105263157894
US,276773,1621,26748.33048234805,0.5856785163292663
US,898,17,30753.424657534248,1.8930957683741647
US,4592,68,21365.09561252501,1.480836236933798
US,43326,583,27735.91790485824,1.3456123343950515
US,4047,83,29680.96809680968,2.050901902643934
US,1402,14,51430.66764490096,0.9985734664764622
US,8575,146,20784.35174637032,1.7026239067055393
US,21396,235,28170.79432792195,1.0983361375958123
US,392,9,28040.057224606586,2.295918367346939
US,1555,25,32416.093391703147,1.607717041800643
US,1397,20,40329.09930715936,1.4316392269148175
US,2311,46,40282.37754924176,1.99048031155344
US,558,14,25702.441271303545,2.5089605734767026
US,2446,44,33566.62549746123,1.7988552739165986
US,696583,7133,26430.61169046213,1.0239985759055275
US,3589,101,28197.674418604653,2.8141543605461132
US,7311,112,36264.88095238096,1.531938175352209
US,5833,118,31451.5259355117,2.022972741299503
US,2070,27,38829.48790095667,1.3043478260869565
US,224101,1447,25259.155980509626,0.6456910053948889
US,522,16,23609.22659430122,3.0651340996168583
US,6204,52,61280.12643224022,0.8381689232753062
US,1327,26,40482.00122025625,1.9593067068575736
US,4364,74,39114.45729138657,1.695692025664528
US,3433,120,18698.257080610023,3.495484998543548
US,44146,734,26558.2981897812,1.66266479409233
US,584,12,30227.74327122153,2.0547945205479454
US,256001,3895,30503.980992281093,1.5214784317248762
US,57881,616,31316.48144741541,1.0642525180974758
US,10013,132,23450.747107592862,1.318286227903725
US,4498,70,26004.509452506216,1.5562472209871054
US,8129,193,22889.56467871825,2.3742157706975027
US,5504,118,21715.458060443463,2.1438953488372094
US,736,27,19216.710182767623,3.6684782608695654
US,2362,50,41351.5406162465,2.116850127011008
US,254,12,21991.341991342,4.724409448818897
US,245946,1247,30300.55883541459,0.5070218665886007
US,2675,46,24941.72494172494,1.719626168224299
US,4320,87,21910.02688035705,2.013888888888889
US,6685,95,32921.30404806461,1.4210919970082274
US,2403,85,11180.904522613066,3.537245110278818
US,120012,901,35076.97164018133,0.7507582575075826
US,1506,30,24177.235511318027,1.9920318725099602
US,6290,120,23306.654809544983,1.9077901430842608
US,234,3,16607.523066004258,1.2820512820512822
US,1567,34,20462.261687124577,2.169751116783663
US,5373,106,25785.86168834285,1.9728270984552392
US,7119,133,32527.643242255323,1.8682399213372665
US,31791,684,23339.353360937363,2.151552326130037
US,27227,724,21967.001492597523,2.6591251331398977
US,10216,128,35373.961218836565,1.2529365700861395
US,45756,429,27423.92731064988,0.937581956464726
US,8499,251,25441.53744836257,2.953288622190846
US,1310,24,44197.0310391363,1.83206106870229
US,2112,36,24961.588464720484,1.7045454545454546
US,2337,31,43285.79366549361,1.326486949080017
US,650,21,16526.824307144674,3.230769230769231
US,14666,261,25460.9214957814,1.7796263466521205
US,1275028,11623,27051.561265136606,0.91158782395367
US,15858,238,23827.62610250477,1.5008197755076302
US,1503,3,26954.80631276901,0.1996007984031936
US,1133,40,20024.743725698125,3.5304501323918798
US,78740,570,34206.37644390962,0.7239014478028956
US,1482,9,38805.97014925373,0.6072874493927125
US,18557,446,22428.90121710964,2.4034057229077974
US,267945,4032,30844.11660087924,1.5047864300509433
US,10221,204,27888.89192065268,1.995890813031993
US,9445,169,41027.75726510577,1.7893065113816835
US,15046,299,24408.286423438185,1.9872391333244717
US,8749,193,23592.384856002587,2.2059663961595612
US,5013,121,21826.01880877743,2.4137243167763813
US,8056,193,21972.50709142483,2.3957298907646476
US,1173,18,24007.36799017601,1.5345268542199488
US,19874,375,20157.413230014,1.8868873905605315
US,7653,149,36550.76893686121,1.9469489089246048
US,605,3,39388.020833333336,0.49586776859504134
US,1667,32,18656.966983771683,1.919616076784643
US,3991,63,27039.29539295393,1.5785517414181909
US,8235,202,23178.248754538545,2.4529447480267152
US,278,10,12225.153913808268,3.597122302158273
US,63229,880,25134.259535308967,1.3917664362871467
US,3805,23,73173.07692307692,0.6044678055190539
US,14214,225,35111.901585890024,1.5829463908822288
US,52246,782,29716.12528936337,1.496765302606898
US,5359,97,26684.260319673354,1.810039186415376
US,6403,75,41042.240881994745,1.1713259409651726
US,42740,559,31390.92498200567,1.3079082826392139
US,9830,134,20724.842402648057,1.363173957273652
US,104,2,25742.574257425746,1.9230769230769231
US,223,4,29265.09186351706,1.7937219730941705
US,11089,204,21081.74904942965,1.8396609252412301
US,939,16,21650.910767811853,1.703940362087327
US,56,0,20588.235294117647,0.0
US,831,14,22661.57622034361,1.6847172081829123
US,9297,155,30303.129074315515,1.6672044745616865
US,656,25,17903.930131004367,3.8109756097560976
US,2597,50,34534.574468085106,1.9252984212552946
US,12051,281,24170.1598507792,2.3317567006887394
US,5222,127,40502.59830916001,2.432018383761011
US,6392,96,29830.12880343476,1.5018773466833542
US,4916,124,24392.18021236479,2.5223759153783565
US,5254,63,30477.40588201172,1.199086410354016
US,4321,95,24827.625833141807,2.198565146956723
US,22288,417,25264.398825649805,1.8709619526202441
US,6117,137,26099.756794811623,2.2396599640346575
US,811,17,25085.060315496445,2.096177558569667
US,2427,43,19882.03489800934,1.7717346518335393
US,5125,102,23514.567561367287,1.9902439024390244
US,403,1,238461.53846153847,0.24813895781637718
US,113683,1394,36604.74805920746,1.2262167606414327
US,1706,41,28667.45084859688,2.4032825322391558
US,4330,59,30313.63763651638,1.3625866050808315
US,2041,62,20712.401055408973,3.0377266046055853
US,1412,26,24467.16340322301,1.841359773371105
US,1059,13,24777.72578380908,1.2275731822474032
US,10324,185,28174.54902709931,1.7919411080976366
US,24188,479,41190.69513981132,1.980320820241442
US,1957,51,24511.523046092185,2.6060296371997955
US,75252,971,29323.94991875241,1.2903311539892628
US,186,10,25033.64737550471,5.376344086021505
US,12177,213,23606.15694789082,1.74919931017492
US,658,13,30776.42656688494,1.9756838905775076
US,48100,516,27200.959102424906,1.0727650727650728
US,6024,109,24267.81613825888,1.8094289508632138
US,1622,39,33285.450441206645,2.404438964241677
US,2122,52,24833.23581041545,2.4505183788878417
US,5412,136,27308.507417499244,2.512934220251293
US,172263,1383,28361.13804781434,0.8028421657581721
US,6348,115,30315.18624641834,1.8115942028985508
US,3028,76,24443.00936390055,2.509907529722589
US,325,13,27083.33333333333,4.0
US,15006,280,23013.92552604135,1.8659202985472478
US,14507,233,28948.57621774789,1.6061211828772317
US,1756,64,12916.51342405296,3.644646924829157
US,3569,108,24255.81079244257,3.0260577192490894
US,119838,1586,33077.55579722546,1.3234533286603583
US,2674,50,27185.847905652703,1.8698578908002992
US,650,6,30776.515151515152,0.9230769230769231
US,17274,381,20713.22365581083,2.205626953803404
US,8074,158,27661.105210867107,1.9568986871439187
US,5801,138,25010.77864965077,2.378900189622479
US,40456,491,28315.066000363942,1.2136642278030454
US,2689,54,27995.83550234253,2.008181480104128
US,3642,72,23017.126967073247,1.9769357495881383
US,9374,265,18254.045528012,2.826968209942394
US,43535,788,37077.8861303922,1.8100379005397955
US,1215,42,18123.50835322196,3.45679012345679
US,2274,62,18171.647754514943,2.7264731750219875
US,29975,513,21766.28205035109,1.7114261884904087
US,999,16,25954.793452844893,1.6016016016016017
US,1023,25,29634.99420625724,2.4437927663734116
US,2772,74,23055.809698078683,2.6695526695526697
US,5644,77,35327.99198798197,1.364280652019844
US,2296,40,33045.480713874495,1.7421602787456445
US,197,2,23067.91569086651,1.015228426395939
US,5392,79,31580.18039123814,1.46513353115727
US,31784,285,30295.00071486441,0.8966775736219481
US,2756,72,26851.13016367888,2.6124818577648767
US,12738,244,23412.85887585928,1.9155283403988068
US,1536,94,14570.290267501425,6.119791666666667
US,1222,47,14835.498361053782,3.8461538461538463
US,6750,110,23389.58383866385,1.6296296296296295
US,14586,363,21858.2346770568,2.48868778280543
US,1503,40,24822.460776218,2.6613439787092483
US,601,9,21518.08091657716,1.497504159733777
US,6167,108,36921.51110578938,1.7512566888276309
US,1101,12,33721.28637059724,1.0899182561307903
US,5401,139,21369.78713302208,2.5735974819477874
US,540,16,17868.96095301125,2.962962962962963
US,57251,1019,24597.531267320013,1.7798815741209761
US,2230,37,24430.324276950043,1.6591928251121075
US,24248,390,37516.43897080439,1.6083800725833057
US,2138,53,22827.24749092462,2.4789522918615527
US,332,9,25716.49883811,2.710843373493976
US,424,7,31407.40740740741,1.650943396226415
US,943,14,24973.51694915254,1.4846235418875928
US,2690,34,36366.094362579424,1.2639405204460967
US,687595,6387,32703.4527696592,0.9288898261331161
US,40969,773,29680.36860483649,1.8867924528301887
US,141,3,18170.103092783505,2.127659574468085
US,2943,87,23855.070114290345,2.9561671763506627
US,297,10,19786.808794137243,3.367003367003367
US,10313,137,31490.076335877864,1.3284204402210802
US,41194,485,34558.724832214764,1.177355925620236
US,334125,1846,26227.39910546221,0.5524878413767302
US,3268,81,22305.64466589312,2.478580171358629
US,5192,91,23957.17977113326,1.7526964560862865
US,101465,35,,0.03449465332873405
US,9110,196,21818.79146408641,2.1514818880351263
US,963,19,26333.059885151764,1.9730010384215992
US,11540,152,43154.706256310536,1.317157712305026
US,15879,312,32389.597144314124,1.9648592480634801
US,12787,300,22595.86499381516,2.346132791115977
US,23239,428,25236.74036749055,1.8417315719265028
US,22514,216,30853.35270175823,0.9594030381096207
US,11642,112,21073.018861094017,0.9620340147740938
US,3328,50,27737.956326054344,1.5024038461538463
US,11037,157,30759.155008082045,1.4224879949261575
US,111910,1081,40451.54200945592,0.9659547850951657
US,11597,230,27906.92078159592,1.9832715357420023
